LAMMPS (23 Jun 2022 - Update 2)
# 3d Lennard-Jones melt

units		lj
atom_style	atomic
boundary	p p p

lattice	sc 0.5
Lattice spacing in x,y,z = 1.259921 1.259921 1.259921
region		box block 0 20 0 20 0 20
create_box	1 box
Created orthogonal box = (0 0 0) to (25.198421 25.198421 25.198421)
  1 by 2 by 2 MPI processor grid
create_atoms	1 box
Created 8000 atoms
  using lattice units in orthogonal box = (0 0 0) to (25.198421 25.198421 25.198421)
  create_atoms CPU = 0.001 seconds
mass		1 1.0
#read_data	Configuration-PBC.int

velocity        all create 1.5 22233 mom yes rot yes dist gaussian

pair_style	lj/cut 2.5
pair_coeff	1 1 1.0 1.0 2.5

neighbor	0.3 bin
neigh_modify	every 20 delay 0 check no

thermo_style    custom step temp press pe ke etotal vol
thermo          1000
thermo_modify   flush yes

fix		1 all nve

#dump            1 all custom 1000 Data.dump id type xu yu zu
#dump_modify     1 flush yes

#dump		2 all image 25 image.*.jpg type type axes yes 0.8 0.02 view 60 -30
#dump_modify	2 pad 3

#dump		3 all movie 25 movie.mpg type type axes yes 0.8 0.02 view 60 -30
#dump_modify	3 pad 3

run		1000000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 20 steps, delay 0 steps, check no
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 2.8
  ghost atom cutoff = 2.8
  binsize = 1.4, bins = 18 18 18
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 2.708 | 2.708 | 2.708 Mbytes
   Step          Temp          Press          PotEng         KinEng         TotEng         Volume    
    575000   0.9873179      0.014729695   -3.4766863      1.4807917     -1.9958946      16000        
    576000   0.98538365     0.015773008   -3.4750835      1.4778907     -1.9971927      16000        
    577000   0.99910572    -0.0083558404  -3.4979429      1.4984712     -1.9994717      16000        
    578000   0.98252434     0.031017523   -3.4730257      1.4736023     -1.9994234      16000        
    579000   0.98589948     0.047062574   -3.4782458      1.4786644     -1.9995815      16000        
    580000   0.98479637     0.035797026   -3.4777183      1.4770099     -2.0007084      16000        
    581000   0.98345171     0.068677823   -3.4782137      1.4749932     -2.0032206      16000        
    582000   0.97447359     0.0074593051  -3.4634378      1.4615277     -2.0019102      16000        
    583000   0.99373154     0.028429224   -3.4957672      1.490411      -2.0053563      16000        
    584000   0.99201509     0.056004945   -3.4944403      1.4878366     -2.0066036      16000        
    585000   0.977754       0.042334377   -3.4728057      1.4664477     -2.006358       16000        
    586000   0.9822144      0.022751691   -3.4804167      1.4731374     -2.0072793      16000        
    587000   0.99387845     0.047204601   -3.5006374      1.4906313     -2.010006       16000        
    588000   0.98479972     0.043799362   -3.4865667      1.4770149     -2.0095517      16000        
    589000   0.99215088     0.011904606   -3.4985131      1.4880403     -2.0104728      16000        
    590000   0.97069557     0.017813078   -3.4661021      1.4558613     -2.0102407      16000        
    591000   0.98657825    -0.0073116526  -3.4924305      1.4796824     -2.0127481      16000        
    592000   0.97557322     0.0087647582  -3.4758885      1.4631769     -2.0127116      16000        
    593000   0.99059987     0.028038893   -3.5006258      1.4857141     -2.0149117      16000        
    594000   0.97794612     0.066219561   -3.4827473      1.4667358     -2.0160114      16000        
    595000   0.98558489    -0.0042710831  -3.4950608      1.4781925     -2.0168682      16000        
    596000   0.98900547     0.052356674   -3.5025922      1.4833228     -2.0192695      16000        
    597000   0.98576256     0.012136492   -3.4969178      1.478459      -2.0184588      16000        
    598000   0.9862789      0.045320239   -3.4995684      1.4792334     -2.0203349      16000        
    599000   0.98750065     0.025249425   -3.5028073      1.4810658     -2.0217415      16000        
    600000   0.9979508      0.021682705   -3.5207378      1.4967391     -2.0239987      16000        
    601000   0.99171331     0.011345313   -3.511558       1.487384      -2.024174       16000        
    602000   0.96832613     0.044116956   -3.476198       1.4523076     -2.0238904      16000        
    603000   0.98162987     0.03921178    -3.4972052      1.4722608     -2.0249445      16000        
    604000   0.98557125     0.054574462   -3.5055611      1.4781721     -2.0273891      16000        
    605000   0.99383119    -0.011982406   -3.5182901      1.4905604     -2.0277297      16000        
    606000   0.9777045      0.037538702   -3.4946953      1.4663734     -2.0283218      16000        
    607000   0.98549262     0.040179878   -3.5077668      1.4780542     -2.0297126      16000        
    608000   0.98796705     0.042369046   -3.51338        1.4817653     -2.0316147      16000        
    609000   0.98732456     0.0020268093  -3.5135443      1.4808017     -2.0327426      16000        
    610000   0.99559872     0.086142402   -3.5289132      1.4932114     -2.0357018      16000        
    611000   0.97971737     0.070495174   -3.5039806      1.4693924     -2.0345882      16000        
    612000   0.97263721     0.05169301    -3.4920543      1.4587734     -2.0332809      16000        
    613000   0.98666457     0.030345115   -3.516822       1.4798119     -2.0370101      16000        
    614000   0.97729663     0.007668062   -3.5022011      1.4657617     -2.0364394      16000        
    615000   0.98862776     0.038161092   -3.5218679      1.4827563     -2.0391116      16000        
    616000   0.97715539     0.01579471    -3.5042657      1.4655499     -2.0387158      16000        
    617000   0.98985724    -0.0068108168  -3.5245077      1.4846003     -2.0399074      16000        
    618000   0.98965932     0.027563717   -3.5265594      1.4843034     -2.042256       16000        
    619000   0.97822439     0.0020081186  -3.509049       1.4671532     -2.0418958      16000        
    620000   0.97450128    -0.00088586669 -3.5033077      1.4615692     -2.0417384      16000        
    621000   0.98193811    -0.0093165063  -3.516724       1.4727231     -2.0440009      16000        
    622000   0.98419199    -0.021765811   -3.5221257      1.4761035     -2.0460222      16000        
    623000   0.98051983    -0.017895941   -3.5163113      1.4705959     -2.0457154      16000        
    624000   0.97220004     0.048004658   -3.5052158      1.4581178     -2.0470981      16000        
    625000   0.97951161     0.030887593   -3.5161404      1.4690838     -2.0470566      16000        
    626000   0.96695025     0.041282435   -3.4973732      1.4502441     -2.0471291      16000        
    627000   0.98358959     0.0082480969  -3.525854       1.4752        -2.0506541      16000        
    628000   0.98077592     0.0088602989  -3.5221911      1.47098       -2.0512111      16000        
    629000   0.99242245     0.039939206   -3.5424846      1.4884476     -2.054037       16000        
    630000   0.97501317     0.012494054   -3.5154865      1.4623369     -2.0531496      16000        
    631000   0.96907339     0.032702662   -3.5069405      1.4534284     -2.0535121      16000        
    632000   0.97900195     0.031751333   -3.523241       1.4683194     -2.0549216      16000        
    633000   0.98438398     0.063002701   -3.5340121      1.4763914     -2.0576207      16000        
    634000   0.97469268     0.00083826287 -3.5174002      1.4618563     -2.055544       16000        
    635000   0.97294675    -0.00939577    -3.5164819      1.4592377     -2.0572442      16000        
    636000   0.98290847     0.010276384   -3.5331048      1.4741784     -2.0589264      16000        
    637000   0.9803806      0.015447208   -3.5314239      1.4703871     -2.0610368      16000        
    638000   0.98594468     0.061779692   -3.5413664      1.4787322     -2.0626342      16000        
    639000   0.97560868    -0.0060086786  -3.5252994      1.4632301     -2.0620694      16000        
    640000   0.95811707     0.0082775225  -3.4969254      1.436996      -2.0599294      16000        
    641000   0.96970948    -0.0060389731  -3.5164777      1.4543824     -2.0620953      16000        
    642000   0.97928162     0.003310466   -3.534421       1.4687388     -2.0656822      16000        
    643000   0.9878111     -0.014375049   -3.548735       1.4815314     -2.0672036      16000        
    644000   0.98161371    -0.032860449   -3.539643       1.4722365     -2.0674065      16000        
    645000   0.97581915    -0.0061811955  -3.5312001      1.4635458     -2.0676543      16000        
    646000   0.98065612     0.011039759   -3.5399748      1.4708003     -2.0691745      16000        
    647000   0.97279747    -0.041764664   -3.5270799      1.4590138     -2.0680661      16000        
    648000   0.97783421     0.0053647111  -3.5370491      1.466568      -2.0704812      16000        
    649000   0.96822038     0.032500212   -3.5231754      1.452149      -2.0710263      16000        
    650000   0.9714451      0.0029427731  -3.5292971      1.4569855     -2.0723116      16000        
    651000   0.97364254     0.0047339957  -3.5333572      1.4602813     -2.0730759      16000        
    652000   0.97078148     0.050986548   -3.5302315      1.4559902     -2.0742413      16000        
    653000   0.97943336     0.022764474   -3.5450386      1.4689664     -2.0760722      16000        
    654000   0.96604077     0.0081091515  -3.5239161      1.44888       -2.0750361      16000        
    655000   0.97252477     0.0093745015  -3.5354769      1.4586048     -2.0768721      16000        
    656000   0.99348385     0.070884091   -3.572613       1.4900395     -2.0825735      16000        
    657000   0.9716832     -0.011411025   -3.5371024      1.4573426     -2.0797598      16000        
    658000   0.97771952     0.018746528   -3.5473653      1.466396      -2.0809694      16000        
    659000   0.97463903     0.040359275   -3.5447817      1.4617758     -2.0830059      16000        
    660000   0.97843843     0.0076582168  -3.5506309      1.4674742     -2.0831567      16000        
    661000   0.96433757     0.00077977235 -3.5281599      1.4463255     -2.0818343      16000        
    662000   0.9755598     -0.0018832511  -3.5470766      1.4631568     -2.0839198      16000        
    663000   0.96793446     0.074165422   -3.5372016      1.4517202     -2.0854814      16000        
    664000   0.97783025     0.061394561   -3.5543285      1.466562      -2.0877665      16000        
    665000   0.97366439     0.012703841   -3.5477571      1.460314      -2.087443       16000        
    666000   0.9696281      0.00080765554 -3.5421811      1.4542603     -2.0879207      16000        
    667000   0.97220542     0.027791456   -3.5481018      1.4581258     -2.089976       16000        
    668000   0.97829888     0.0094766547  -3.5578755      1.4672649     -2.0906106      16000        
    669000   0.96765893     0.033422322   -3.5419626      1.451307      -2.0906556      16000        
    670000   0.98183705     0.021355945   -3.5657116      1.4725715     -2.0931401      16000        
    671000   0.97415133     0.016141077   -3.554437       1.4610443     -2.0933926      16000        
    672000   0.96753605    -0.0010013483  -3.5440312      1.4511227     -2.0929086      16000        
    673000   0.96117896     0.052684858   -3.5362699      1.4415882     -2.0946816      16000        
    674000   0.96680818     0.015318363   -3.5447564      1.450031      -2.0947255      16000        
    675000   0.9793351      0.013486807   -3.5665234      1.468819      -2.0977044      16000        
    676000   0.97257403     0.014918264   -3.5571685      1.4586787     -2.0984898      16000        
    677000   0.9740972      0.039067539   -3.5602678      1.4609632     -2.0993047      16000        
    678000   0.98321391     0.036819597   -3.5767663      1.4746365     -2.1021298      16000        
    679000   0.97186074     0.01313148    -3.5589477      1.4576089     -2.1013388      16000        
    680000   0.96772427     0.03761477    -3.5532666      1.451405      -2.1018616      16000        
    681000   0.97253579     0.06585959    -3.5624249      1.4586213     -2.1038036      16000        
    682000   0.96011503     0.037344622   -3.5427544      1.4399925     -2.1027618      16000        
    683000   0.96580738     0.015971311   -3.5529932      1.44853       -2.1044633      16000        
    684000   0.97018064     0.032430359   -3.561564       1.4550891     -2.106475       16000        
    685000   0.98338988     0.10109445    -3.5843773      1.4749004     -2.1094769      16000        
    686000   0.96306961     0.0053551612  -3.5510065      1.4444238     -2.1065826      16000        
    687000   0.95859382     0.028711055   -3.5459242      1.437711      -2.1082132      16000        
    688000   0.98655517     0.023799351   -3.5911293      1.4796478     -2.1114815      16000        
    689000   0.96938707     0.017771321   -3.5652417      1.4538988     -2.1113429      16000        
    690000   0.9713944      0.018029228   -3.5681971      1.4569095     -2.1112877      16000        
    691000   0.96610501     0.045269779   -3.5617801      1.4489764     -2.1128037      16000        
    692000   0.96154201    -0.030156128   -3.5538629      1.4421327     -2.1117302      16000        
    693000   0.96928022     0.019245196   -3.5674665      1.4537386     -2.1137279      16000        
    694000   0.96306825     0.015186971   -3.5588307      1.4444218     -2.1144089      16000        
    695000   0.96891454     0.046098749   -3.5719608      1.4531901     -2.1187707      16000        
    696000   0.97383661    -0.0058341434  -3.578612       1.4605723     -2.1180397      16000        
    697000   0.97478319     0.029461836   -3.5813302      1.461992      -2.1193382      16000        
    698000   0.9652752      0.032870397   -3.5678223      1.4477318     -2.1200905      16000        
    699000   0.97795318     0.040302526   -3.5892315      1.4667464     -2.1224851      16000        
    700000   0.97929552     0.044268276   -3.593027       1.4687597     -2.1242674      16000        
    701000   0.96681435    -0.026618911   -3.5719589      1.4500403     -2.1219187      16000        
    702000   0.96002252     0.04396145    -3.5629004      1.4398538     -2.1230466      16000        
    703000   0.96611789     0.052734579   -3.5735408      1.4489957     -2.1245451      16000        
    704000   0.96091521     0.043950529   -3.5661073      1.4411926     -2.1249147      16000        
    705000   0.96881179     0.0028650762  -3.5792813      1.453036      -2.1262453      16000        
    706000   0.98397091     0.035761732   -3.6053138      1.4757719     -2.1295419      16000        
    707000   0.97593764    -0.022210487   -3.5926218      1.4637235     -2.1288984      16000        
    708000   0.97199674     0.0090872762  -3.5873654      1.4578129     -2.1295525      16000        
    709000   0.96333138     0.011119747   -3.5739789      1.4448164     -2.1291625      16000        
    710000   0.95630771     0.027555285   -3.564333       1.4342823     -2.1300507      16000        
    711000   0.96368062    -0.0039699197  -3.5775218      1.4453402     -2.1321816      16000        
    712000   0.97183499     0.014192799   -3.5904093      1.4575703     -2.132839       16000        
    713000   0.96827336    -0.0039640309  -3.5851351      1.4522285     -2.1329067      16000        
    714000   0.95172522    -0.017216885   -3.5602555      1.4274094     -2.1328461      16000        
    715000   0.97364703     0.022291787   -3.5969283      1.460288      -2.1366403      16000        
    716000   0.97706588     0.064045204   -3.604263       1.4654156     -2.1388474      16000        
    717000   0.96684931     0.0049900861  -3.5866672      1.4500927     -2.1365745      16000        
    718000   0.97257699     0.037944123   -3.5978638      1.4586831     -2.1391807      16000        
    719000   0.98597333     0.066048305   -3.6213834      1.4787751     -2.1426083      16000        
    720000   0.96071762     0.042328946   -3.5811441      1.4408963     -2.1402478      16000        
    721000   0.9621835      0.040693955   -3.5851364      1.4430948     -2.1420415      16000        
    722000   0.96151338     0.0016715603  -3.5833082      1.4420898     -2.1412184      16000        
    723000   0.9648055      0.01418225    -3.5902164      1.4470273     -2.143189       16000        
    724000   0.95838093     0.029253504   -3.5808098      1.4373917     -2.1434181      16000        
    725000   0.95963632     0.037987734   -3.5849543      1.4392746     -2.1456798      16000        
    726000   0.97535378    -0.0011921395  -3.6105777      1.4628478     -2.1477299      16000        
    727000   0.96611161     0.035820594   -3.5965202      1.4489863     -2.1475339      16000        
    728000   0.95894736     0.02884491    -3.5858823      1.4382412     -2.147641       16000        
    729000   0.9565156     -0.0067271812  -3.5826636      1.4345941     -2.1480695      16000        
    730000   0.95849868    -0.00034375043 -3.5860064      1.4375683     -2.1484381      16000        
    731000   0.96703967    -0.020356845   -3.6002119      1.4503782     -2.1498337      16000        
    732000   0.96649196     0.0095943022  -3.6015946      1.4495567     -2.1520378      16000        
    733000   0.95984426     0.016343889   -3.5918552      1.4395864     -2.1522688      16000        
    734000   0.95998315     0.019718583   -3.5929441      1.4397947     -2.1531493      16000        
    735000   0.95775312     0.047686207   -3.5905298      1.4364501     -2.1540797      16000        
    736000   0.96830726     0.026601875   -3.6083668      1.4522793     -2.1560874      16000        
    737000   0.95667429     0.01027135    -3.5903398      1.4348321     -2.1555078      16000        
    738000   0.94924848    -0.0077178245  -3.5790033      1.4236947     -2.1553085      16000        
    739000   0.96492424     0.038708785   -3.6064177      1.4472054     -2.1592123      16000        
    740000   0.96474421     0.012933489   -3.6063197      1.4469354     -2.1593843      16000        
    741000   0.95340578    -0.012355408   -3.5888039      1.4299299     -2.158874       16000        
    742000   0.98109656     0.044713541   -3.6355196      1.4714609     -2.1640588      16000        
    743000   0.97317147     0.024001937   -3.6223801      1.4595747     -2.1628054      16000        
    744000   0.97598647     0.004795408   -3.6281676      1.4637967     -2.1643709      16000        
    745000   0.97255054     0.0017295974  -3.6233609      1.4586435     -2.1647174      16000        
    746000   0.97325591     0.037218661   -3.6265421      1.4597014     -2.1668408      16000        
    747000   0.95501024    -0.016592938   -3.5971354      1.4323363     -2.1647991      16000        
    748000   0.96611051     0.020210853   -3.6165361      1.4489846     -2.1675515      16000        
    749000   0.9648661     -0.016801947   -3.6149558      1.4471182     -2.1678376      16000        
    750000   0.96872986     0.006491275   -3.621932       1.4529132     -2.1690188      16000        
    751000   0.95379899    -0.027768323   -3.600222       1.4305196     -2.1697023      16000        
    752000   0.973153      -0.01858434    -3.6308864      1.459547      -2.1713394      16000        
    753000   0.96302782    -0.0083661632  -3.6152031      1.4443612     -2.1708419      16000        
    754000   0.97721758     0.0064301935  -3.6390999      1.4656431     -2.1734567      16000        
    755000   0.96207433     0.0026487155  -3.6157842      1.4429311     -2.1728531      16000        
    756000   0.96357635    -0.015555818   -3.6184433      1.4451838     -2.1732594      16000        
    757000   0.96579677     0.013830989   -3.6238866      1.4485141     -2.1753726      16000        
    758000   0.96651752     0.013750077   -3.6265982      1.4495951     -2.1770031      16000        
    759000   0.95856248    -0.016950141   -3.6144078      1.437664      -2.1767438      16000        
    760000   0.96154221    -0.0026299947  -3.6201751      1.442133      -2.1780421      16000        
    761000   0.95155682     0.036398985   -3.6054114      1.4271568     -2.1782546      16000        
    762000   0.9576982     -0.019357433   -3.6149874      1.4363677     -2.1786197      16000        
    763000   0.9471512     -0.027737736   -3.5988792      1.4205492     -2.17833        16000        
    764000   0.96039869     0.028657242   -3.6227076      1.440418      -2.1822896      16000        
    765000   0.94889535     0.043522117   -3.6050274      1.4231651     -2.1818623      16000        
    766000   0.97206936     0.013347608   -3.6421579      1.4579218     -2.1842361      16000        
    767000   0.95854978    -0.047130774   -3.6216179      1.4376449     -2.1839729      16000        
    768000   0.95737263     0.061935438   -3.6220344      1.4358794     -2.186155       16000        
    769000   0.96725644    -0.0014099898  -3.637793       1.4507033     -2.1870897      16000        
    770000   0.95795492     0.018463772   -3.6231934      1.4367528     -2.1864407      16000        
    771000   0.94937072     0.020549566   -3.6103297      1.4238781     -2.1864516      16000        
    772000   0.95679889     0.012071024   -3.6234982      1.4350189     -2.1884793      16000        
    773000   0.95539248     0.0013401581  -3.6230569      1.4329096     -2.1901473      16000        
    774000   0.96323244     0.014856068   -3.635677       1.4446681     -2.1910089      16000        
    775000   0.95225779     0.039703158   -3.6178798      1.4282081     -2.1896716      16000        
    776000   0.96640539     0.020776376   -3.643066       1.4494269     -2.1936391      16000        
    777000   0.96180959     0.0076680963  -3.6364268      1.442534      -2.1938927      16000        
    778000   0.9601706      0.02488956    -3.6339881      1.4400759     -2.1939123      16000        
    779000   0.94544988     0.014217093   -3.6117756      1.4179976     -2.1937781      16000        
    780000   0.9529579      0.014677655   -3.6243063      1.4292582     -2.1950482      16000        
    781000   0.94305412     0.015099564   -3.6091095      1.4144043     -2.1947052      16000        
    782000   0.9543016      0.050604593   -3.6281955      1.4312735     -2.196922       16000        
    783000   0.95991191     0.025909999   -3.6389826      1.4396879     -2.1992947      16000        
    784000   0.94675154     0.026607772   -3.6190143      1.4199498     -2.1990645      16000        
    785000   0.95212428     0.0030217696  -3.6279985      1.4280079     -2.1999906      16000        
    786000   0.96492783     0.0067737962  -3.6487797      1.4472108     -2.2015689      16000        
    787000   0.9631437      0.023946807   -3.6476324      1.444535      -2.2030974      16000        
    788000   0.94494394     0.013192285   -3.619235       1.4172387     -2.2019963      16000        
    789000   0.96431124     0.0087847601  -3.6508604      1.4462861     -2.2045743      16000        
    790000   0.96439758     0.020080398   -3.653274       1.4464155     -2.2068585      16000        
    791000   0.96005562     0.017975026   -3.6459305      1.4399034     -2.2060271      16000        
    792000   0.95718756    -0.01251057    -3.6428559      1.4356019     -2.207254       16000        
    793000   0.95111535    -0.0014797272  -3.6338558      1.4264947     -2.2073611      16000        
    794000   0.95830896     0.055800728   -3.6465347      1.4372838     -2.209251       16000        
    795000   0.96072733    -0.020254713   -3.6503013      1.4409109     -2.2093905      16000        
    796000   0.95610461    -0.0022149568  -3.6443566      1.4339776     -2.210379       16000        
    797000   0.96207093     0.0011420979  -3.6555618      1.442926      -2.2126358      16000        
    798000   0.94575949     0.044853186   -3.6305343      1.4184619     -2.2120724      16000        
    799000   0.95947048     0.046426737   -3.6536043      1.4390258     -2.2145785      16000        
    800000   0.94949869    -0.023627572   -3.6370872      1.42407       -2.2130172      16000        
    801000   0.95928777     0.045374132   -3.6544984      1.4387518     -2.2157466      16000        
    802000   0.95524304    -0.015875831   -3.6486571      1.4326855     -2.2159716      16000        
    803000   0.9507575      0.044063339   -3.6427669      1.425958      -2.2168089      16000        
    804000   0.9377222     -0.02917344    -3.6214913      1.4064075     -2.2150838      16000        
    805000   0.96048169     0.034218691   -3.6607826      1.4405424     -2.2202401      16000        
    806000   0.94105239     0.038874247   -3.6310543      1.4114021     -2.2196521      16000        
    807000   0.95790999     0.0068891555  -3.6574733      1.4366854     -2.2207879      16000        
    808000   0.9611962     -0.0096764796  -3.6629455      1.4416141     -2.2213315      16000        
    809000   0.95962115     0.047456214   -3.6625001      1.4392518     -2.2232483      16000        
    810000   0.94421293     0.03528915    -3.6381891      1.4161424     -2.2220467      16000        
    811000   0.95494875    -0.022603213   -3.655451       1.4322441     -2.2232069      16000        
    812000   0.94590443     0.030432109   -3.6437512      1.4186793     -2.2250719      16000        
    813000   0.95525143     0.0053880204  -3.6589971      1.432698      -2.2262991      16000        
    814000   0.94360389     0.041580857   -3.641848       1.4152289     -2.2266191      16000        
    815000   0.96037503     0.0041282729  -3.6685276      1.4403825     -2.2281451      16000        
    816000   0.96226526     0.076637725   -3.6751519      1.4432175     -2.2319344      16000        
    817000   0.9722693      0.0149492     -3.6894563      1.4582217     -2.2312347      16000        
    818000   0.95320282     0.017575427   -3.6598586      1.4296255     -2.2302331      16000        
    819000   0.96358247    -0.013074178   -3.6769744      1.445193      -2.2317814      16000        
    820000   0.95730628     0.023042641   -3.6673337      1.4357799     -2.2315538      16000        
    821000   0.96644677     0.011152475   -3.6837595      1.4494889     -2.2342705      16000        
    822000   0.95647194     0.0057702395  -3.6683065      1.4345286     -2.2337779      16000        
    823000   0.95454655     0.005871816   -3.6662664      1.4316408     -2.2346255      16000        
    824000   0.95510894     0.01098404    -3.6678106      1.4324843     -2.2353263      16000        
    825000   0.94879202    -0.0080610465  -3.6598199      1.4230101     -2.2368098      16000        
    826000   0.96212512    -0.0041649204  -3.6822555      1.4430073     -2.2392482      16000        
    827000   0.94715579     0.024357671   -3.6587998      1.4205561     -2.2382437      16000        
    828000   0.95053839     0.01408306    -3.6647132      1.4256294     -2.2390838      16000        
    829000   0.94968331     0.014973975   -3.664534       1.4243469     -2.2401871      16000        
    830000   0.96086367    -0.0074813794  -3.6834856      1.4411153     -2.2423703      16000        
    831000   0.9498995     -0.007259376   -3.6664672      1.4246711     -2.241796       16000        
    832000   0.94459093     0.04088425    -3.6604848      1.4167093     -2.2437755      16000        
    833000   0.95410758     0.031163679   -3.6747041      1.4309825     -2.2437216      16000        
    834000   0.95889152     0.013173438   -3.6840717      1.4381575     -2.2459143      16000        
    835000   0.94699675     0.05502555    -3.6656784      1.4203176     -2.2453608      16000        
    836000   0.93464048    -0.0074317356  -3.6457439      1.4017855     -2.2439584      16000        
    837000   0.96185278     0.05287278    -3.6916554      1.4425988     -2.2490566      16000        
    838000   0.95336391     0.050257728   -3.6792873      1.4298671     -2.2494202      16000        
    839000   0.95763103     0.024151766   -3.6856853      1.436267      -2.2494183      16000        
    840000   0.95710979    -0.034351157   -3.6858177      1.4354852     -2.2503325      16000        
    841000   0.94029696     0.040142522   -3.6612428      1.4102691     -2.2509737      16000        
    842000   0.95459326     0.029776771   -3.6840417      1.4317109     -2.2523308      16000        
    843000   0.95432315     0.050816064   -3.6850254      1.4313058     -2.2537196      16000        
    844000   0.95301508     0.041813941   -3.6838446      1.4293439     -2.2545006      16000        
    845000   0.9528543     -0.00056182591 -3.6835481      1.4291028     -2.2544454      16000        
    846000   0.95969202     0.026631654   -3.6952798      1.4393581     -2.2559217      16000        
    847000   0.94656002    -0.0081973043  -3.6745123      1.4196626     -2.2548497      16000        
    848000   0.96207955     0.03547997    -3.702456       1.4429389     -2.2595171      16000        
    849000   0.94781784     0.0010127291  -3.6794508      1.421549      -2.2579018      16000        
    850000   0.94846931     0.036026558   -3.6818071      1.4225261     -2.259281       16000        
    851000   0.96205318    -0.00039695506 -3.7038622      1.4428994     -2.2609628      16000        
    852000   0.95269996     0.0013870374  -3.6896035      1.4288713     -2.2607322      16000        
    853000   0.94982026    -0.040682472   -3.6842899      1.4245523     -2.2597376      16000        
    854000   0.9485274     -0.027869139   -3.6840311      1.4226132     -2.2614179      16000        
    855000   0.95362429     0.0099809814  -3.6949077      1.4302576     -2.2646501      16000        
    856000   0.95528591     0.053508583   -3.6980266      1.4327498     -2.2652768      16000        
    857000   0.94341064     0.021803816   -3.679242       1.4149391     -2.2643029      16000        
    858000   0.94067927     0.0031677397  -3.6755742      1.4108425     -2.2647317      16000        
    859000   0.94862783     0.00063970051 -3.6896843      1.4227639     -2.2669204      16000        
    860000   0.94015963    -0.019921812   -3.6758013      1.4100632     -2.2657381      16000        
    861000   0.9508963      0.0099522887  -3.6946142      1.4261662     -2.2684481      16000        
    862000   0.95123189    -0.0057748795  -3.695033       1.4266695     -2.2683635      16000        
    863000   0.95032758     0.013350713   -3.6956139      1.4253132     -2.2703007      16000        
    864000   0.94655033     0.031167191   -3.6907324      1.419648      -2.2710844      16000        
    865000   0.93887602    -0.024206168   -3.6784246      1.408138      -2.2702866      16000        
    866000   0.94891997    -0.024586449   -3.6958213      1.423202      -2.2726192      16000        
    867000   0.94627148    -0.020918017   -3.6927011      1.4192298     -2.2734713      16000        
    868000   0.95037348     0.00091191455 -3.7011459      1.425382      -2.2757639      16000        
    869000   0.95418808     0.00079029613 -3.707589       1.4311032     -2.2764857      16000        
    870000   0.95503983    -0.02000604    -3.7087639      1.4323807     -2.2763832      16000        
    871000   0.94562307     0.027369417   -3.6959871      1.4182573     -2.2777298      16000        
    872000   0.95052254     0.025555288   -3.7034877      1.4256056     -2.2778821      16000        
    873000   0.95635951    -0.024886478   -3.7128185      1.43436       -2.2784585      16000        
    874000   0.95179143    -0.011893919   -3.7083264      1.4275087     -2.2808177      16000        
    875000   0.94577983     0.027084245   -3.6996975      1.4184924     -2.2812051      16000        
    876000   0.9528218     -0.0031355339  -3.7106766      1.429054      -2.2816225      16000        
    877000   0.95485659     0.049647944   -3.716369       1.4321059     -2.2842631      16000        
    878000   0.94894357     0.050625831   -3.707191       1.4232374     -2.2839535      16000        
    879000   0.95093378    -0.009123378   -3.7105416      1.4262224     -2.2843193      16000        
    880000   0.94915985     0.025954713   -3.7090594      1.4235618     -2.2854976      16000        
    881000   0.94499181    -0.0077392658  -3.7025905      1.4173105     -2.2852799      16000        
    882000   0.94628877     0.0074559067  -3.7053334      1.4192557     -2.2860777      16000        
    883000   0.94241874    -0.0054277979  -3.7004227      1.4134514     -2.2869713      16000        
    884000   0.94477818     0.015894506   -3.7057519      1.4169901     -2.2887618      16000        
    885000   0.94938381     0.027566712   -3.713774       1.4238977     -2.2898763      16000        
    886000   0.9340247      0.0050975491  -3.6898323      1.4008619     -2.2889704      16000        
    887000   0.9534129      0.033682387   -3.7214576      1.4299406     -2.291517       16000        
    888000   0.93612157     0.044715572   -3.6954133      1.4040068     -2.2914065      16000        
    889000   0.95369911     0.025757318   -3.7238502      1.4303698     -2.2934804      16000        
    890000   0.94544615     0.0062856252  -3.7111653      1.4179919     -2.2931734      16000        
    891000   0.95667662     0.0049656261  -3.7304943      1.4348355     -2.2956588      16000        
    892000   0.94831703     0.019449155   -3.7180595      1.4222977     -2.2957617      16000        
    893000   0.9480928      0.019429144   -3.7183407      1.4219614     -2.2963793      16000        
    894000   0.95491429     0.013993088   -3.7311371      1.4321924     -2.2989447      16000        
    895000   0.9371061     -0.0015698696  -3.7020555      1.4054834     -2.2965721      16000        
    896000   0.93949194     0.021582441   -3.7070956      1.4090617     -2.2980339      16000        
    897000   0.94066998    -0.027608522   -3.70945        1.4108286     -2.2986214      16000        
    898000   0.93329215     0.02651449    -3.6995251      1.3997632     -2.2997619      16000        
    899000   0.94745696     0.015866      -3.7227646      1.4210078     -2.3017568      16000        
    900000   0.94521107     0.0093667663  -3.7190165      1.4176394     -2.3013771      16000        
